City,Latitude,Longitude,Rainfall_mm,River_Level_m,Soil_Moisture_%,Elevation_m,Risk_Label
Patna,25.5941,85.1376,6.78,29.48,10.0,53,0
Patna,25.5941,85.1376,0.0,26.81,10.0,53,0
Patna,25.5941,85.1376,23.88,28.73,30.65,53,0
Patna,25.5941,85.1376,34.41,32.63,14.62,53,0
Patna,25.5941,85.1376,1.12,26.75,10.0,53,0
Patna,25.5941,85.1376,0.0,29.61,10.0,53,0
Patna,25.5941,85.1376,0.0,28.71,10.0,53,0
Patna,25.5941,85.1376,3.55,33.45,10.0,53,0
Patna,25.5941,85.1376,0.0,26.39,10.0,53,0
Patna,25.5941,85.1376,7.93,29.41,10.0,53,0
Patna,25.5941,85.1376,26.25,32.24,28.27,53,0
Patna,25.5941,85.1376,0.0,29.07,10.0,53,0
Patna,25.5941,85.1376,9.33,26.5,10.0,53,0
Patna,25.5941,85.1376,14.26,28.46,10.0,53,0
Patna,25.5941,85.1376,0.0,27.9,10.0,53,0
Patna,25.5941,85.1376,4.59,27.45,10.0,53,0
Patna,25.5941,85.1376,0.0,27.17,10.0,53,0
Patna,25.5941,85.1376,18.68,32.17,22.14,53,0
Patna,25.5941,85.1376,27.84,31.9,28.76,53,0
Patna,25.5941,85.1376,0.0,31.4,19.84,53,0
Patna,25.5941,85.1376,6.14,28.5,18.51,53,0
Patna,25.5941,85.1376,4.23,26.03,12.13,53,0
Patna,25.5941,85.1376,6.94,28.25,10.0,53,0
Patna,25.5941,85.1376,0.0,26.97,10.0,53,0
Patna,25.5941,85.1376,3.29,30.03,10.0,53,0
Patna,25.5941,85.1376,0.0,26.37,10.0,53,0
Patna,25.5941,85.1376,15.24,28.0,25.87,53,0
Patna,25.5941,85.1376,29.6,32.34,36.18,53,0
Patna,25.5941,85.1376,0.0,28.65,10.47,53,0
Patna,25.5941,85.1376,16.36,29.74,10.0,53,0
Patna,25.5941,85.1376,0.0,25.25,10.0,53,0
Patna,25.5941,85.1376,7.47,27.16,10.0,53,0
Patna,25.5941,85.1376,0.0,25.07,11.21,53,0
Patna,25.5941,85.1376,0.0,25.47,10.0,53,0
Patna,25.5941,85.1376,10.07,29.43,10.0,53,0
Patna,25.5941,85.1376,18.26,33.02,10.0,53,0
Patna,25.5941,85.1376,0.0,25.6,10.0,53,0
Patna,25.5941,85.1376,8.69,24.34,10.0,53,0
Patna,25.5941,85.1376,24.47,29.54,32.01,53,0
Patna,25.5941,85.1376,10.26,24.93,14.56,53,0
Patna,25.5941,85.1376,4.59,26.51,10.0,53,0
Patna,25.5941,85.1376,11.7,30.25,21.14,53,0
Patna,25.5941,85.1376,10.9,25.93,10.0,53,0
Patna,25.5941,85.1376,41.32,36.21,56.75,53,0
Patna,25.5941,85.1376,22.75,31.53,21.21,53,0
Patna,25.5941,85.1376,5.56,24.14,10.0,53,0
Patna,25.5941,85.1376,20.53,29.41,20.54,53,0
Patna,25.5941,85.1376,16.22,27.92,10.0,53,0
Patna,25.5941,85.1376,0.0,24.86,10.0,53,0
Patna,25.5941,85.1376,0.0,29.34,10.0,53,0
Patna,25.5941,85.1376,7.52,27.0,17.8,53,0
Patna,25.5941,85.1376,21.73,32.57,20.45,53,0
Patna,25.5941,85.1376,3.23,24.76,22.02,53,0
Patna,25.5941,85.1376,0.0,27.83,10.6,53,0
Patna,25.5941,85.1376,0.0,28.58,10.0,53,0
Patna,25.5941,85.1376,26.74,30.91,10.0,53,0
Patna,25.5941,85.1376,0.0,26.92,10.0,53,0
Patna,25.5941,85.1376,1.28,22.94,10.0,53,0
Patna,25.5941,85.1376,29.67,33.36,29.83,53,0
Patna,25.5941,85.1376,12.87,29.87,19.61,53,0
Patna,25.5941,85.1376,10.74,28.02,10.0,53,0
Patna,25.5941,85.1376,3.01,27.73,10.0,53,0
Patna,25.5941,85.1376,9.77,29.33,16.15,53,0
Patna,25.5941,85.1376,21.39,30.93,10.0,53,0
Patna,25.5941,85.1376,1.86,26.96,10.0,53,0
Patna,25.5941,85.1376,22.66,31.32,21.94,53,0
Patna,25.5941,85.1376,22.39,29.72,23.65,53,0
Patna,25.5941,85.1376,4.68,27.07,10.0,53,0
Patna,25.5941,85.1376,25.99,30.95,27.78,53,0
Patna,25.5941,85.1376,0.0,28.86,10.52,53,0
Patna,25.5941,85.1376,7.17,27.48,10.0,53,0
Patna,25.5941,85.1376,33.47,29.67,34.59,53,0
Patna,25.5941,85.1376,0.0,26.46,10.0,53,0
Patna,25.5941,85.1376,0.86,26.65,10.0,53,0
Patna,25.5941,85.1376,18.35,26.58,20.08,53,0
Patna,25.5941,85.1376,2.08,24.57,10.0,53,0
Patna,25.5941,85.1376,0.0,26.58,10.0,53,0
Patna,25.5941,85.1376,11.54,26.96,10.0,53,0
Patna,25.5941,85.1376,9.53,26.86,10.0,53,0
Patna,25.5941,85.1376,0.0,27.76,17.65,53,0
Patna,25.5941,85.1376,39.51,34.58,39.49,53,0
Patna,25.5941,85.1376,0.0,29.51,10.0,53,0
Patna,25.5941,85.1376,0.19,29.01,10.0,53,0
Patna,25.5941,85.1376,0.5,27.55,10.0,53,0
Patna,25.5941,85.1376,18.26,28.04,10.0,53,0
Patna,25.5941,85.1376,0.0,28.02,10.0,53,0
Patna,25.5941,85.1376,0.0,25.29,10.0,53,0
Patna,25.5941,85.1376,0.0,24.2,21.11,53,0
Patna,25.5941,85.1376,0.0,25.85,10.0,53,0
Patna,25.5941,85.1376,0.94,27.93,10.24,53,0
Patna,25.5941,85.1376,2.33,24.49,14.61,53,0
Patna,25.5941,85.1376,4.86,30.93,10.0,53,0
Patna,25.5941,85.1376,8.34,32.01,10.0,53,0
Patna,25.5941,85.1376,3.29,27.75,10.0,53,0
Patna,25.5941,85.1376,2.26,26.28,10.0,53,0
Patna,25.5941,85.1376,20.75,31.57,19.1,53,0
Patna,25.5941,85.1376,15.7,29.11,10.0,53,0
Patna,25.5941,85.1376,0.0,26.5,10.0,53,0
Patna,25.5941,85.1376,0.0,25.47,21.25,53,0
Patna,25.5941,85.1376,0.0,26.14,17.26,53,0
Patna,25.5941,85.1376,7.46,29.5,10.0,53,0
Patna,25.5941,85.1376,0.0,22.02,10.0,53,0
Patna,25.5941,85.1376,0.0,24.9,10.0,53,0
Patna,25.5941,85.1376,26.94,36.7,23.72,53,0
Patna,25.5941,85.1376,0.42,24.23,10.0,53,0
Patna,25.5941,85.1376,27.39,31.48,10.0,53,0
Patna,25.5941,85.1376,14.04,31.28,10.0,53,0
Patna,25.5941,85.1376,8.12,29.03,10.0,53,0
Patna,25.5941,85.1376,0.0,28.53,10.0,53,0
Patna,25.5941,85.1376,0.0,22.4,12.61,53,0
Patna,25.5941,85.1376,13.4,29.36,10.0,53,0
Patna,25.5941,85.1376,0.0,24.35,10.0,53,0
Patna,25.5941,85.1376,0.0,25.03,10.0,53,0
Patna,25.5941,85.1376,13.32,29.08,18.6,53,0
Patna,25.5941,85.1376,22.19,33.05,22.46,53,0
Patna,25.5941,85.1376,6.14,25.77,12.31,53,0
Patna,25.5941,85.1376,26.16,32.42,40.1,53,0
Patna,25.5941,85.1376,0.0,24.19,10.0,53,0
Patna,25.5941,85.1376,63.76,37.52,48.87,53,2
Patna,25.5941,85.1376,0.0,24.24,10.0,53,0
Patna,25.5941,85.1376,0.0,25.78,10.0,53,0
Patna,25.5941,85.1376,55.84,36.5,48.46,53,1
Patna,25.5941,85.1376,0.0,25.03,10.0,53,0
Patna,25.5941,85.1376,0.0,26.44,10.0,53,0
Patna,25.5941,85.1376,18.35,32.55,21.35,53,0
Patna,25.5941,85.1376,11.4,31.51,18.02,53,0
Patna,25.5941,85.1376,39.54,35.2,33.33,53,0
Patna,25.5941,85.1376,0.0,27.72,10.0,53,0
Patna,25.5941,85.1376,0.0,23.35,10.0,53,0
Patna,25.5941,85.1376,29.03,32.82,12.38,53,0
Patna,25.5941,85.1376,5.3,28.17,10.0,53,0
Patna,25.5941,85.1376,0.0,25.23,10.0,53,0
Patna,25.5941,85.1376,2.97,27.57,10.0,53,0
Patna,25.5941,85.1376,0.0,25.72,10.97,53,0
Patna,25.5941,85.1376,39.67,31.81,35.68,53,0
Patna,25.5941,85.1376,0.0,25.49,10.0,53,0
Patna,25.5941,85.1376,0.0,28.7,10.0,53,0
Patna,25.5941,85.1376,0.0,27.29,10.0,53,0
Patna,25.5941,85.1376,0.0,30.2,10.0,53,0
Patna,25.5941,85.1376,0.0,25.78,10.0,53,0
Patna,25.5941,85.1376,12.19,24.8,10.65,53,0
Patna,25.5941,85.1376,1.57,26.83,10.0,53,0
Patna,25.5941,85.1376,56.64,35.83,34.73,53,1
Patna,25.5941,85.1376,75.4,40.81,39.79,53,2
Patna,25.5941,85.1376,0.0,29.54,10.0,53,0
Patna,25.5941,85.1376,42.78,33.38,39.94,53,0
Patna,25.5941,85.1376,27.59,33.81,28.49,53,0
Patna,25.5941,85.1376,0.0,25.53,10.0,53,0
Patna,25.5941,85.1376,0.0,27.17,10.0,53,0
Patna,25.5941,85.1376,0.0,25.02,10.0,53,0
Patna,25.5941,85.1376,12.92,30.15,10.0,53,0
Patna,25.5941,85.1376,11.23,31.83,10.0,53,0
Patna,25.5941,85.1376,43.14,34.13,39.94,53,0
Patna,25.5941,85.1376,5.89,27.29,10.0,53,0
Patna,25.5941,85.1376,89.31,45.6,86.01,53,2
Patna,25.5941,85.1376,28.0,29.28,11.09,53,0
Patna,25.5941,85.1376,53.61,35.91,52.83,53,1
Patna,25.5941,85.1376,0.0,25.9,10.0,53,0
Patna,25.5941,85.1376,31.4,33.45,11.79,53,0
Patna,25.5941,85.1376,9.35,29.04,12.98,53,0
Patna,25.5941,85.1376,0.0,25.9,10.0,53,0
Patna,25.5941,85.1376,11.19,31.61,10.0,53,0
Patna,25.5941,85.1376,54.33,38.11,45.13,53,2
Patna,25.5941,85.1376,42.24,35.43,33.9,53,0
Patna,25.5941,85.1376,0.0,26.74,10.0,53,0
Patna,25.5941,85.1376,146.95,56.93,100.0,53,2
Patna,25.5941,85.1376,105.55,46.35,90.44,53,2
Patna,25.5941,85.1376,30.82,31.04,31.47,53,0
Patna,25.5941,85.1376,48.74,36.29,42.16,53,0
Patna,25.5941,85.1376,61.2,37.29,56.93,53,2
Patna,25.5941,85.1376,67.86,37.26,41.31,53,2
Patna,25.5941,85.1376,69.59,41.84,55.39,53,2
Patna,25.5941,85.1376,0.0,31.7,10.0,53,0
Patna,25.5941,85.1376,36.15,36.06,37.13,53,0
Patna,25.5941,85.1376,0.0,28.58,10.0,53,0
Patna,25.5941,85.1376,11.83,26.99,21.54,53,0
Patna,25.5941,85.1376,0.0,26.89,10.0,53,0
Patna,25.5941,85.1376,26.61,30.55,13.05,53,0
Patna,25.5941,85.1376,16.14,27.88,10.0,53,0
Patna,25.5941,85.1376,26.4,34.17,27.19,53,0
Patna,25.5941,85.1376,26.54,29.13,18.04,53,0
Patna,25.5941,85.1376,16.69,26.17,17.87,53,0
Patna,25.5941,85.1376,0.0,26.18,10.0,53,0
Patna,25.5941,85.1376,28.48,35.64,10.0,53,0
Patna,25.5941,85.1376,67.48,40.31,50.0,53,2
Patna,25.5941,85.1376,14.53,29.71,22.11,53,0
Patna,25.5941,85.1376,0.0,27.7,10.0,53,0
Patna,25.5941,85.1376,0.23,27.11,10.0,53,0
Patna,25.5941,85.1376,19.41,30.26,13.32,53,0
Patna,25.5941,85.1376,31.46,30.49,36.03,53,0
Patna,25.5941,85.1376,2.85,28.35,10.0,53,0
Patna,25.5941,85.1376,22.64,29.38,10.0,53,0
Patna,25.5941,85.1376,0.01,29.69,14.66,53,0
Patna,25.5941,85.1376,0.0,26.64,10.0,53,0
Patna,25.5941,85.1376,3.26,25.85,10.0,53,0
Patna,25.5941,85.1376,110.7,48.02,75.92,53,2
Patna,25.5941,85.1376,37.59,31.61,21.21,53,0
Patna,25.5941,85.1376,0.0,27.59,10.0,53,0
Patna,25.5941,85.1376,53.0,36.18,32.22,53,1
Patna,25.5941,85.1376,51.7,38.46,46.14,53,2
Patna,25.5941,85.1376,0.0,32.23,10.0,53,0
Patna,25.5941,85.1376,131.19,52.03,100.0,53,2
Patna,25.5941,85.1376,0.78,24.02,10.0,53,0
Patna,25.5941,85.1376,83.06,43.0,52.29,53,2
Patna,25.5941,85.1376,65.02,40.67,49.33,53,2
Patna,25.5941,85.1376,18.5,32.32,12.72,53,0
Patna,25.5941,85.1376,50.55,39.27,39.23,53,2
Patna,25.5941,85.1376,0.0,25.53,10.0,53,0
Patna,25.5941,85.1376,0.0,28.73,10.0,53,0
Patna,25.5941,85.1376,23.94,30.73,23.62,53,0
Patna,25.5941,85.1376,31.89,32.45,30.93,53,0
Patna,25.5941,85.1376,2.95,27.09,10.0,53,0
Patna,25.5941,85.1376,6.7,26.46,10.04,53,0
Patna,25.5941,85.1376,32.88,35.42,29.3,53,0
Patna,25.5941,85.1376,35.22,32.91,34.18,53,0
Patna,25.5941,85.1376,0.0,26.78,10.0,53,0
Patna,25.5941,85.1376,0.0,27.72,13.46,53,0
Patna,25.5941,85.1376,14.68,32.16,18.64,53,0
Patna,25.5941,85.1376,0.0,29.49,10.0,53,0
Patna,25.5941,85.1376,0.0,27.08,10.0,53,0
Patna,25.5941,85.1376,0.19,27.36,10.0,53,0
Patna,25.5941,85.1376,53.67,38.84,48.02,53,2
Patna,25.5941,85.1376,44.84,34.93,21.97,53,0
Patna,25.5941,85.1376,69.77,44.65,50.67,53,2
Patna,25.5941,85.1376,18.07,28.85,30.82,53,0
Patna,25.5941,85.1376,0.0,27.97,10.0,53,0
Patna,25.5941,85.1376,0.0,25.69,11.33,53,0
Patna,25.5941,85.1376,52.93,38.38,44.18,53,2
Patna,25.5941,85.1376,15.33,27.59,19.49,53,0
Patna,25.5941,85.1376,16.15,26.3,10.0,53,0
Patna,25.5941,85.1376,0.0,26.35,18.89,53,0
Patna,25.5941,85.1376,15.37,27.89,16.89,53,0
Patna,25.5941,85.1376,8.13,30.54,10.0,53,0
Patna,25.5941,85.1376,102.25,48.77,87.91,53,2
Patna,25.5941,85.1376,0.0,27.15,10.0,53,0
Patna,25.5941,85.1376,40.81,38.82,40.65,53,2
Patna,25.5941,85.1376,13.23,31.7,16.29,53,0
Patna,25.5941,85.1376,26.32,34.76,29.97,53,0
Patna,25.5941,85.1376,3.01,25.5,10.0,53,0
Patna,25.5941,85.1376,0.0,25.62,10.0,53,0
Patna,25.5941,85.1376,3.5,27.6,15.15,53,0
Patna,25.5941,85.1376,0.0,31.18,10.0,53,0
Patna,25.5941,85.1376,3.64,26.79,10.0,53,0
Patna,25.5941,85.1376,5.69,23.32,17.11,53,0
Patna,25.5941,85.1376,0.0,26.58,10.0,53,0
Patna,25.5941,85.1376,0.0,25.36,19.26,53,0
Patna,25.5941,85.1376,0.0,28.33,11.6,53,0
Patna,25.5941,85.1376,0.0,25.27,14.84,53,0
Patna,25.5941,85.1376,0.0,28.9,10.0,53,0
Patna,25.5941,85.1376,5.27,27.69,10.0,53,0
Patna,25.5941,85.1376,0.0,25.98,10.0,53,0
Patna,25.5941,85.1376,8.12,28.82,10.0,53,0
Patna,25.5941,85.1376,13.59,29.47,10.0,53,0
Patna,25.5941,85.1376,0.0,24.71,10.0,53,0
Patna,25.5941,85.1376,0.28,27.78,10.0,53,0
Patna,25.5941,85.1376,8.7,28.36,10.0,53,0
Patna,25.5941,85.1376,1.86,28.6,10.0,53,0
Patna,25.5941,85.1376,12.59,31.56,14.42,53,0
Patna,25.5941,85.1376,0.0,27.04,10.0,53,0
Patna,25.5941,85.1376,27.72,32.84,16.2,53,0
Patna,25.5941,85.1376,12.8,29.24,10.0,53,0
Patna,25.5941,85.1376,16.36,28.96,27.29,53,0
Patna,25.5941,85.1376,4.51,30.28,10.0,53,0
Patna,25.5941,85.1376,17.69,29.05,17.68,53,0
Patna,25.5941,85.1376,0.0,26.25,10.0,53,0
Patna,25.5941,85.1376,0.0,24.72,10.0,53,0
Patna,25.5941,85.1376,4.23,27.41,10.0,53,0
Patna,25.5941,85.1376,18.97,30.3,17.66,53,0
Patna,25.5941,85.1376,0.0,28.8,12.24,53,0
Patna,25.5941,85.1376,5.56,26.44,10.0,53,0
Patna,25.5941,85.1376,0.0,22.17,10.0,53,0
Patna,25.5941,85.1376,10.28,28.46,31.46,53,0
Patna,25.5941,85.1376,1.55,25.91,11.87,53,0
Patna,25.5941,85.1376,0.0,23.54,10.0,53,0
Patna,25.5941,85.1376,3.65,26.89,10.0,53,0
Patna,25.5941,85.1376,8.88,26.66,10.0,53,0
Patna,25.5941,85.1376,0.0,26.14,20.25,53,0
Patna,25.5941,85.1376,0.9,26.42,10.0,53,0
Patna,25.5941,85.1376,8.09,29.06,10.0,53,0
Patna,25.5941,85.1376,9.35,28.01,10.0,53,0
Patna,25.5941,85.1376,3.43,23.56,29.05,53,0
Patna,25.5941,85.1376,14.74,27.49,14.09,53,0
Patna,25.5941,85.1376,0.0,25.51,10.0,53,0
Patna,25.5941,85.1376,5.39,24.41,10.0,53,0
Patna,25.5941,85.1376,14.19,27.68,12.96,53,0
Patna,25.5941,85.1376,0.0,27.52,10.0,53,0
Patna,25.5941,85.1376,15.47,25.97,10.0,53,0
Patna,25.5941,85.1376,0.0,26.91,10.0,53,0
Patna,25.5941,85.1376,9.37,27.36,10.0,53,0
Patna,25.5941,85.1376,6.46,29.37,31.98,53,0
Patna,25.5941,85.1376,0.91,25.35,10.0,53,0
Patna,25.5941,85.1376,2.93,29.64,10.0,53,0
Patna,25.5941,85.1376,3.01,28.86,10.0,53,0
Patna,25.5941,85.1376,19.93,29.61,28.58,53,0
Patna,25.5941,85.1376,0.0,23.25,12.79,53,0
Patna,25.5941,85.1376,6.09,29.56,10.0,53,0
Patna,25.5941,85.1376,5.92,25.03,10.0,53,0
Patna,25.5941,85.1376,22.34,31.08,24.69,53,0
Patna,25.5941,85.1376,13.85,27.25,19.65,53,0
Patna,25.5941,85.1376,2.24,26.43,22.77,53,0
Patna,25.5941,85.1376,13.17,27.86,11.18,53,0
Patna,25.5941,85.1376,6.44,31.16,10.0,53,0
Patna,25.5941,85.1376,32.5,30.41,25.67,53,0
Patna,25.5941,85.1376,0.0,25.51,10.0,53,0
Patna,25.5941,85.1376,0.0,29.96,14.23,53,0
Patna,25.5941,85.1376,10.83,27.72,10.0,53,0
Patna,25.5941,85.1376,14.9,30.08,10.47,53,0
Patna,25.5941,85.1376,12.49,30.78,10.0,53,0
Patna,25.5941,85.1376,0.0,23.86,10.0,53,0
Patna,25.5941,85.1376,32.01,30.68,36.6,53,0
Patna,25.5941,85.1376,0.0,25.55,10.0,53,0
Patna,25.5941,85.1376,2.94,27.58,10.0,53,0
Patna,25.5941,85.1376,0.0,28.29,10.0,53,0
Patna,25.5941,85.1376,0.0,24.72,10.0,53,0
Patna,25.5941,85.1376,6.62,30.43,10.0,53,0
Patna,25.5941,85.1376,13.03,29.97,10.0,53,0
Patna,25.5941,85.1376,24.44,30.84,39.65,53,0
Patna,25.5941,85.1376,0.0,25.96,10.0,53,0
Patna,25.5941,85.1376,5.51,29.04,38.39,53,0
Patna,25.5941,85.1376,11.46,28.84,10.0,53,0
Patna,25.5941,85.1376,0.0,28.84,10.0,53,0
Patna,25.5941,85.1376,37.25,35.69,33.22,53,0
Patna,25.5941,85.1376,10.73,29.45,10.0,53,0
Patna,25.5941,85.1376,0.0,25.4,10.0,53,0
Patna,25.5941,85.1376,0.0,23.93,10.0,53,0
Patna,25.5941,85.1376,18.43,31.68,16.46,53,0
Patna,25.5941,85.1376,13.05,26.85,10.0,53,0
Patna,25.5941,85.1376,9.73,26.44,10.0,53,0
Patna,25.5941,85.1376,0.0,23.2,10.0,53,0
Patna,25.5941,85.1376,18.32,28.9,10.0,53,0
Patna,25.5941,85.1376,0.0,30.18,10.0,53,0
Patna,25.5941,85.1376,0.0,25.77,10.0,53,0
Surat,21.1702,72.8311,17.92,14.08,10.0,13,2
Surat,21.1702,72.8311,46.14,15.49,53.58,13,2
Surat,21.1702,72.8311,12.92,9.7,28.77,13,2
Surat,21.1702,72.8311,20.52,11.35,10.0,13,2
Surat,21.1702,72.8311,0.0,7.42,14.68,13,0
Surat,21.1702,72.8311,10.06,7.33,10.0,13,0
Surat,21.1702,72.8311,0.0,6.76,10.0,13,0
Surat,21.1702,72.8311,0.0,6.4,14.48,13,0
Surat,21.1702,72.8311,18.96,10.86,17.05,13,2
Surat,21.1702,72.8311,16.82,9.64,10.0,13,2
Surat,21.1702,72.8311,19.81,10.01,10.0,13,2
Surat,21.1702,72.8311,31.09,8.98,40.06,13,0
Surat,21.1702,72.8311,16.1,7.78,13.13,13,0
Surat,21.1702,72.8311,1.14,8.34,10.0,13,0
Surat,21.1702,72.8311,15.38,11.07,11.16,13,2
Surat,21.1702,72.8311,36.19,16.18,24.18,13,2
Surat,21.1702,72.8311,20.97,12.14,14.18,13,2
Surat,21.1702,72.8311,2.59,9.45,10.0,13,2
Surat,21.1702,72.8311,12.16,11.73,35.06,13,2
Surat,21.1702,72.8311,0.0,6.06,10.0,13,0
Surat,21.1702,72.8311,9.55,9.16,10.0,13,2
Surat,21.1702,72.8311,0.0,10.01,10.0,13,2
Surat,21.1702,72.8311,1.3,7.63,19.37,13,0
Surat,21.1702,72.8311,0.0,6.92,10.0,13,0
Surat,21.1702,72.8311,6.11,8.95,10.0,13,0
Surat,21.1702,72.8311,5.0,9.1,10.0,13,2
Surat,21.1702,72.8311,0.0,7.25,10.0,13,0
Surat,21.1702,72.8311,9.73,10.62,10.0,13,2
Surat,21.1702,72.8311,14.6,7.09,10.0,13,0
Surat,21.1702,72.8311,20.5,10.64,11.76,13,2
Surat,21.1702,72.8311,0.0,8.15,10.0,13,0
Surat,21.1702,72.8311,23.89,12.18,10.0,13,2
Surat,21.1702,72.8311,10.02,13.81,19.91,13,2
Surat,21.1702,72.8311,0.0,7.93,10.0,13,0
Surat,21.1702,72.8311,0.0,6.37,10.0,13,0
Surat,21.1702,72.8311,20.98,12.35,21.73,13,2
Surat,21.1702,72.8311,0.0,6.38,10.0,13,0
Surat,21.1702,72.8311,15.09,9.88,15.37,13,2
Surat,21.1702,72.8311,13.0,5.17,21.95,13,0
Surat,21.1702,72.8311,6.23,9.16,10.0,13,2
Surat,21.1702,72.8311,34.58,11.1,53.07,13,2
Surat,21.1702,72.8311,41.91,12.23,41.7,13,2
Surat,21.1702,72.8311,0.0,5.22,10.0,13,0
Surat,21.1702,72.8311,15.17,10.18,10.0,13,2
Surat,21.1702,72.8311,15.04,9.1,10.0,13,0
Surat,21.1702,72.8311,1.06,10.03,10.0,13,2
Surat,21.1702,72.8311,0.0,8.13,10.0,13,0
Surat,21.1702,72.8311,11.43,8.44,26.76,13,0
Surat,21.1702,72.8311,5.26,5.26,10.0,13,0
Surat,21.1702,72.8311,0.0,6.08,17.7,13,0
Surat,21.1702,72.8311,27.98,16.18,27.17,13,2
Surat,21.1702,72.8311,10.29,6.56,10.93,13,0
Surat,21.1702,72.8311,5.91,9.24,10.0,13,2
Surat,21.1702,72.8311,8.84,5.12,10.45,13,0
Surat,21.1702,72.8311,18.81,7.02,10.0,13,0
Surat,21.1702,72.8311,0.0,6.14,10.0,13,0
Surat,21.1702,72.8311,30.06,13.38,30.04,13,2
Surat,21.1702,72.8311,0.0,9.09,10.0,13,0
Surat,21.1702,72.8311,0.0,3.42,10.0,13,0
Surat,21.1702,72.8311,0.54,5.76,10.0,13,0
Surat,21.1702,72.8311,19.54,5.21,29.93,13,0
Surat,21.1702,72.8311,23.97,11.72,17.74,13,2
Surat,21.1702,72.8311,25.33,11.48,17.48,13,2
Surat,21.1702,72.8311,26.22,15.93,11.27,13,2
Surat,21.1702,72.8311,14.8,7.29,16.85,13,0
Surat,21.1702,72.8311,0.0,8.92,10.0,13,0
Surat,21.1702,72.8311,8.74,11.51,10.0,13,2
Surat,21.1702,72.8311,18.96,9.02,27.13,13,0
Surat,21.1702,72.8311,36.59,13.29,10.0,13,2
Surat,21.1702,72.8311,0.0,11.37,10.0,13,2
Surat,21.1702,72.8311,36.34,12.55,22.76,13,2
Surat,21.1702,72.8311,20.47,11.91,24.9,13,2
Surat,21.1702,72.8311,8.08,10.18,16.08,13,2
Surat,21.1702,72.8311,26.38,10.53,31.44,13,2
Surat,21.1702,72.8311,0.0,6.19,10.0,13,0
Surat,21.1702,72.8311,0.0,3.03,12.24,13,0
Surat,21.1702,72.8311,0.0,5.96,10.0,13,0
Surat,21.1702,72.8311,3.89,6.27,15.91,13,0
Surat,21.1702,72.8311,0.0,9.93,11.39,13,2
Surat,21.1702,72.8311,0.41,7.22,10.0,13,0
Surat,21.1702,72.8311,21.47,12.67,19.04,13,2
Surat,21.1702,72.8311,0.0,7.78,10.0,13,0
Surat,21.1702,72.8311,0.0,7.28,10.0,13,0
Surat,21.1702,72.8311,0.67,6.65,10.0,13,0
Surat,21.1702,72.8311,10.22,7.91,10.0,13,0
Surat,21.1702,72.8311,8.74,4.87,10.0,13,0
Surat,21.1702,72.8311,15.53,10.22,20.31,13,2
Surat,21.1702,72.8311,26.65,11.67,32.27,13,2
Surat,21.1702,72.8311,6.64,6.43,10.0,13,0
Surat,21.1702,72.8311,12.27,11.12,10.0,13,2
Surat,21.1702,72.8311,0.0,9.39,10.0,13,2
Surat,21.1702,72.8311,0.0,8.29,17.66,13,0
Surat,21.1702,72.8311,15.69,10.14,10.0,13,2
Surat,21.1702,72.8311,16.77,10.11,10.0,13,2
Surat,21.1702,72.8311,3.06,5.38,10.0,13,0
Surat,21.1702,72.8311,10.59,11.89,10.0,13,2
Surat,21.1702,72.8311,5.11,10.04,22.14,13,2
Surat,21.1702,72.8311,15.6,9.11,10.0,13,2
Surat,21.1702,72.8311,0.0,4.64,10.0,13,0
Surat,21.1702,72.8311,5.1,8.77,10.0,13,0
Surat,21.1702,72.8311,0.0,7.18,25.05,13,0
Surat,21.1702,72.8311,2.92,7.36,10.81,13,0
Surat,21.1702,72.8311,0.0,9.05,10.0,13,0
Surat,21.1702,72.8311,1.48,6.17,10.0,13,0
Surat,21.1702,72.8311,0.0,9.21,10.0,13,2
Surat,21.1702,72.8311,25.97,14.92,13.37,13,2
Surat,21.1702,72.8311,0.0,8.79,10.0,13,0
Surat,21.1702,72.8311,0.0,7.65,24.64,13,0
Surat,21.1702,72.8311,6.26,9.65,10.0,13,2
Surat,21.1702,72.8311,0.0,8.33,10.0,13,0
Surat,21.1702,72.8311,0.55,10.02,10.0,13,2
Surat,21.1702,72.8311,0.0,5.41,10.0,13,0
Surat,21.1702,72.8311,31.45,12.89,23.23,13,2
Surat,21.1702,72.8311,0.0,8.67,10.0,13,0
Surat,21.1702,72.8311,0.0,5.7,10.0,13,0
Surat,21.1702,72.8311,0.0,7.91,10.0,13,0
Surat,21.1702,72.8311,24.84,12.48,37.79,13,2
Surat,21.1702,72.8311,0.92,8.37,10.0,13,0
Surat,21.1702,72.8311,54.27,18.94,40.45,13,2
Surat,21.1702,72.8311,3.85,6.78,21.48,13,0
Surat,21.1702,72.8311,22.38,10.09,10.0,13,2
Surat,21.1702,72.8311,27.14,13.6,28.77,13,2
Surat,21.1702,72.8311,6.66,7.23,22.18,13,0
Surat,21.1702,72.8311,36.45,15.07,38.86,13,2
Surat,21.1702,72.8311,11.78,6.12,10.0,13,0
Surat,21.1702,72.8311,26.34,14.32,31.61,13,2
Surat,21.1702,72.8311,13.54,11.39,10.25,13,2
Surat,21.1702,72.8311,17.94,9.68,10.0,13,2
Surat,21.1702,72.8311,21.83,13.42,42.21,13,2
Surat,21.1702,72.8311,12.22,6.85,10.0,13,0
Surat,21.1702,72.8311,5.83,7.96,10.0,13,0
Surat,21.1702,72.8311,13.81,10.82,13.02,13,2
